timeinterval,price_shortage,price_surplus,regulation_state,jaar
2023-04-04 23:15:00,133.02,133.02,0,2023
2023-04-04 23:30:00,133.02,133.02,0,2023
2023-04-04 23:45:00,130.79,130.79,0,2023
2023-04-05 00:00:00,36.83,36.83,-1,2023
2023-04-05 00:15:00,97.32,97.32,-1,2023
2023-04-05 00:30:00,97.23,97.23,-1,2023
2023-04-05 00:45:00,91.47,91.47,-1,2023
2023-04-05 01:00:00,83.68,83.68,-1,2023
2023-04-05 01:15:00,102.58,102.58,0,2023
2023-04-05 01:30:00,138.13,138.13,1,2023
2023-04-05 01:45:00,102.58,102.58,0,2023
2023-04-05 02:00:00,91.88,91.88,-1,2023
2023-04-05 02:15:00,95.14,95.14,-1,2023
2023-04-05 02:30:00,95.13,95.13,-1,2023
2023-04-05 02:45:00,95.14,95.14,-1,2023
2023-04-05 03:00:00,124.58,124.58,1,2023
2023-04-05 03:15:00,125.87,125.87,1,2023
2023-04-05 03:30:00,125.87,125.87,1,2023
2023-04-05 03:45:00,119.87,119.87,1,2023
2023-04-05 04:00:00,119.57,119.57,1,2023
2023-04-05 04:15:00,127.6,127.6,1,2023
2023-04-05 04:30:00,125.87,125.87,1,2023
2023-04-05 04:45:00,124.94,124.94,1,2023
2023-04-05 05:00:00,165.23,165.23,1,2023
2023-04-05 05:15:00,175.59,175.59,1,2023
2023-04-05 05:30:00,116.32,116.32,1,2023
2023-04-05 05:45:00,96.87,96.87,-1,2023
2023-04-05 06:00:00,124.59,-94.64,2,2023
2023-04-05 06:15:00,128.35,93.49,2,2023
2023-04-05 06:30:00,110.88,110.88,-1,2023
2023-04-05 06:45:00,117.87,117.87,1,2023
2023-04-05 07:00:00,98.77,98.77,-1,2023
2023-04-05 07:15:00,124.19,124.19,2,2023
2023-04-05 07:30:00,150.18,150.18,1,2023
2023-04-05 07:45:00,211.01,211.01,1,2023
2023-04-05 08:00:00,1198.32,1198.32,1,2023
2023-04-05 08:15:00,143.09,101.77,2,2023
2023-04-05 08:30:00,98.77,98.77,-1,2023
2023-04-05 08:45:00,86.34,86.34,-1,2023
2023-04-05 09:00:00,150.17,98.77,2,2023
2023-04-05 09:15:00,91.77,91.77,-1,2023
2023-04-05 09:30:00,82.64,82.64,-1,2023
2023-04-05 09:45:00,33.77,33.77,-1,2023
2023-04-05 10:00:00,402.0,20.92,2,2023
2023-04-05 10:15:00,163.4,91.77,2,2023
2023-04-05 10:30:00,-64.64,-64.64,-1,2023
2023-04-05 10:45:00,12.0,12.0,-1,2023
2023-04-05 11:00:00,1182.93,1182.93,1,2023
2023-04-05 11:15:00,86.34,86.34,-1,2023
2023-04-05 11:30:00,89.8,89.8,-1,2023
2023-04-05 11:45:00,91.77,91.77,-1,2023
2023-04-05 12:00:00,89.8,89.8,-1,2023
2023-04-05 12:15:00,91.65,91.65,-1,2023
2023-04-05 12:30:00,103.8,103.8,0,2023
2023-04-05 12:45:00,98.77,98.77,-1,2023
2023-04-05 13:00:00,32.24,32.24,-1,2023
2023-04-05 13:15:00,110.41,101.77,2,2023
2023-04-05 13:30:00,107.28,107.28,0,2023
2023-04-05 13:45:00,98.77,98.77,-1,2023
2023-04-05 14:00:00,34.25,34.25,-1,2023
2023-04-05 14:15:00,42.81,42.81,-1,2023
2023-04-05 14:30:00,11.04,11.04,-1,2023
2023-04-05 14:45:00,32.74,32.74,-1,2023
2023-04-05 15:00:00,111.77,63.39,2,2023
2023-04-05 15:15:00,110.41,110.41,1,2023
2023-04-05 15:30:00,121.12,121.12,1,2023
2023-04-05 15:45:00,121.77,121.77,1,2023
2023-04-05 16:00:00,80.8,80.8,-1,2023
2023-04-05 16:15:00,35.13,35.13,-1,2023
2023-04-05 16:30:00,110.41,99.32,2,2023
2023-04-05 16:45:00,119.79,94.32,2,2023
2023-04-05 17:00:00,-744.64,-744.64,-1,2023
2023-04-05 17:15:00,122.13,99.33,2,2023
2023-04-05 17:30:00,109.46,109.46,0,2023
2023-04-05 17:45:00,117.55,117.55,0,2023
2023-04-05 18:00:00,62.29,62.29,-1,2023
2023-04-05 18:15:00,55.8,55.8,-1,2023
2023-04-05 18:30:00,91.77,91.77,-1,2023
2023-04-05 18:45:00,192.47,192.47,1,2023
2023-04-05 19:00:00,110.03,110.03,-1,2023
2023-04-05 19:15:00,132.95,132.95,1,2023
2023-04-05 19:30:00,515.42,515.42,1,2023
2023-04-05 19:45:00,929.49,929.49,1,2023
2023-04-05 20:00:00,929.49,929.49,1,2023
2023-04-05 20:15:00,929.49,929.49,1,2023
2023-04-05 20:30:00,361.68,361.68,1,2023
2023-04-05 20:45:00,124.49,124.49,1,2023
2023-04-05 21:00:00,251.11,251.11,1,2023
2023-04-05 21:15:00,190.72,190.72,1,2023
2023-04-05 21:30:00,109.75,109.75,0,2023
2023-04-05 21:45:00,109.79,109.79,0,2023
2023-04-05 22:00:00,152.65,152.65,1,2023
2023-04-05 22:15:00,121.77,121.77,1,2023
2023-04-05 22:30:00,112.29,112.29,0,2023
2023-04-05 22:45:00,112.33,112.33,0,2023
2023-04-05 23:00:00,112.28,112.28,0,2023
2023-04-05 23:15:00,112.28,112.28,0,2023
2023-04-05 23:30:00,112.28,112.28,0,2023
2023-04-05 23:45:00,89.8,89.8,-1,2023
2023-04-06 00:00:00,146.77,89.73,2,2023
2023-04-06 00:15:00,91.7,91.7,-1,2023
2023-04-06 00:30:00,30.73,30.73,-1,2023
2023-04-06 00:45:00,30.73,30.73,-1,2023
2023-04-06 01:00:00,72.41,72.41,-1,2023
2023-04-06 01:15:00,100.63,100.63,-1,2023
2023-04-06 01:30:00,100.63,100.63,-1,2023
2023-04-06 01:45:00,101.7,101.7,-1,2023
2023-04-06 02:00:00,114.7,101.7,2,2023
2023-04-06 02:15:00,107.33,107.33,1,2023
2023-04-06 02:30:00,107.33,107.33,1,2023
2023-04-06 02:45:00,104.52,104.52,0,2023
2023-04-06 03:00:00,104.45,104.45,0,2023
2023-04-06 03:15:00,104.51,104.51,0,2023
2023-04-06 03:30:00,107.18,107.18,1,2023
2023-04-06 03:45:00,107.24,107.24,1,2023
2023-04-06 04:00:00,114.7,114.7,1,2023
2023-04-06 04:15:00,119.18,119.18,1,2023
2023-04-06 04:30:00,131.73,131.73,1,2023
2023-04-06 04:45:00,140.73,140.73,1,2023
2023-04-06 05:00:00,107.14,107.14,1,2023
2023-04-06 05:15:00,131.73,131.73,1,2023
2023-04-06 05:30:00,169.35,169.35,1,2023
2023-04-06 05:45:00,91.7,91.7,-1,2023
2023-04-06 06:00:00,66.36,66.36,-1,2023
2023-04-06 06:15:00,165.33,165.33,-1,2023
2023-04-06 06:30:00,160.18,160.18,-1,2023
2023-04-06 06:45:00,160.12,160.12,-1,2023
2023-04-06 07:00:00,17.22,17.22,-1,2023
2023-04-06 07:15:00,50.62,50.62,-1,2023
2023-04-06 07:30:00,84.5,84.5,-1,2023
2023-04-06 07:45:00,-180.72,-180.72,-1,2023
2023-04-06 08:00:00,69.08,69.08,-1,2023
2023-04-06 08:15:00,75.62,75.62,-1,2023
2023-04-06 08:30:00,75.62,75.62,-1,2023
2023-04-06 08:45:00,50.62,50.62,-1,2023
2023-04-06 09:00:00,135.38,100.02,2,2023
2023-04-06 09:15:00,83.52,83.52,-1,2023
2023-04-06 09:30:00,61.88,61.88,-1,2023
2023-04-06 09:45:00,86.77,86.77,-1,2023
2023-04-06 10:00:00,40.68,40.68,-1,2023
2023-04-06 10:15:00,84.62,84.62,-1,2023
2023-04-06 10:30:00,90.57,90.57,-1,2023
2023-04-06 10:45:00,84.62,84.62,-1,2023
2023-04-06 11:00:00,-145.99,-145.99,-1,2023
2023-04-06 11:15:00,-53.37,-53.37,-1,2023
2023-04-06 11:30:00,-33.07,-33.07,-1,2023
2023-04-06 11:45:00,-42.57,-42.57,-1,2023
2023-04-06 12:00:00,33.11,33.11,-1,2023
2023-04-06 12:15:00,-112.53,-112.53,-1,2023
2023-04-06 12:30:00,103.4,-125.8,2,2023
2023-04-06 12:45:00,-18.26,-18.26,-1,2023
2023-04-06 13:00:00,109.77,-133.01,2,2023
2023-04-06 13:15:00,68.39,68.39,-1,2023
2023-04-06 13:30:00,-29.32,-29.32,-1,2023
2023-04-06 13:45:00,55.36,55.36,-1,2023
2023-04-06 14:00:00,-49.48,-49.48,-1,2023
2023-04-06 14:15:00,6.89,6.89,-1,2023
2023-04-06 14:30:00,111.49,111.49,1,2023
2023-04-06 14:45:00,334.28,334.28,1,2023
2023-04-06 15:00:00,128.42,128.42,1,2023
2023-04-06 15:15:00,142.22,142.22,1,2023
2023-04-06 15:30:00,198.21,198.21,1,2023
2023-04-06 15:45:00,558.13,558.13,1,2023
2023-04-06 16:00:00,135.62,-105.34,2,2023
2023-04-06 16:15:00,135.62,135.62,1,2023
2023-04-06 16:30:00,125.04,125.04,1,2023
2023-04-06 16:45:00,154.37,154.37,1,2023
2023-04-06 17:00:00,141.17,141.17,1,2023
2023-04-06 17:15:00,97.07,97.07,-1,2023
2023-04-06 17:30:00,66.65,66.65,-1,2023
2023-04-06 17:45:00,97.07,97.07,-1,2023
2023-04-06 18:00:00,-52.79,-52.79,-1,2023
2023-04-06 18:15:00,-52.79,-52.79,-1,2023
2023-04-06 18:30:00,91.98,91.98,-1,2023
2023-04-06 18:45:00,89.1,89.1,-1,2023
2023-04-06 19:00:00,89.1,89.1,-1,2023
2023-04-06 19:15:00,164.41,164.41,-1,2023
2023-04-06 19:30:00,135.69,135.69,0,2023
2023-04-06 19:45:00,135.59,135.59,0,2023
2023-04-06 20:00:00,121.86,121.86,1,2023
2023-04-06 20:15:00,142.96,142.96,1,2023
2023-04-06 20:30:00,135.64,135.64,0,2023
2023-04-06 20:45:00,135.62,135.62,0,2023
2023-04-06 21:00:00,207.0,207.0,1,2023
2023-04-06 21:15:00,172.0,172.0,1,2023
2023-04-06 21:30:00,132.96,132.96,0,2023
2023-04-06 21:45:00,132.93,132.93,0,2023
2023-04-06 22:00:00,113.01,113.01,1,2023
2023-04-06 22:15:00,113.0,113.0,1,2023
2023-04-06 22:30:00,62.19,62.19,-1,2023
2023-04-06 22:45:00,52.53,52.53,-1,2023
2023-04-06 23:00:00,84.62,84.62,-1,2023
2023-04-06 23:15:00,120.92,120.92,1,2023
2023-04-06 23:30:00,144.76,144.76,1,2023
2023-04-06 23:45:00,147.59,147.59,1,2023
2023-04-07 00:00:00,107.64,107.64,1,2023
2023-04-07 00:15:00,133.17,133.17,0,2023
2023-04-07 00:30:00,123.22,123.22,1,2023
2023-04-07 00:45:00,122.99,122.99,1,2023
2023-04-07 01:00:00,117.64,117.64,1,2023
2023-04-07 01:15:00,115.53,115.53,1,2023
2023-04-07 01:30:00,114.92,114.92,1,2023
2023-04-07 01:45:00,94.64,94.64,-1,2023
2023-04-07 02:00:00,81.79,81.79,-1,2023
2023-04-07 02:15:00,85.51,85.51,-1,2023
2023-04-07 02:30:00,83.96,83.96,-1,2023
2023-04-07 02:45:00,66.71,66.71,-1,2023
2023-04-07 03:00:00,60.71,60.71,-1,2023
2023-04-07 03:15:00,-54.0,-54.0,-1,2023
2023-04-07 03:30:00,87.64,87.64,-1,2023
2023-04-07 03:45:00,51.51,51.51,-1,2023
2023-04-07 04:00:00,55.36,55.36,-1,2023
2023-04-07 04:15:00,76.51,76.51,-1,2023
2023-04-07 04:30:00,90.41,90.41,-1,2023
2023-04-07 04:45:00,96.32,96.32,-1,2023
2023-04-07 05:00:00,77.41,77.41,-1,2023
2023-04-07 05:15:00,64.92,64.92,-1,2023
2023-04-07 05:30:00,-47.03,-47.03,-1,2023
2023-04-07 05:45:00,-700.0,-700.0,-1,2023
2023-04-07 06:00:00,215.37,88.52,2,2023
2023-04-07 06:15:00,112.02,89.02,2,2023
2023-04-07 06:30:00,-14.64,-14.64,-1,2023
2023-04-07 06:45:00,47.86,47.86,-1,2023
2023-04-07 07:00:00,107.14,70.68,2,2023
2023-04-07 07:15:00,107.14,107.14,1,2023
2023-04-07 07:30:00,197.82,197.82,1,2023
2023-04-07 07:45:00,112.14,112.14,1,2023
2023-04-07 08:00:00,108.56,108.56,1,2023
2023-04-07 08:15:00,108.71,108.71,1,2023
2023-04-07 08:30:00,121.49,121.49,1,2023
2023-04-07 08:45:00,127.63,127.63,0,2023
2023-04-07 09:00:00,600.0,600.0,1,2023
2023-04-07 09:15:00,103.2,103.2,-1,2023
2023-04-07 09:30:00,92.02,92.02,-1,2023
2023-04-07 09:45:00,92.02,92.02,-1,2023
2023-04-07 10:00:00,130.72,130.72,1,2023
2023-04-07 10:15:00,105.02,105.02,1,2023
2023-04-07 10:30:00,96.07,96.07,-1,2023
2023-04-07 10:45:00,82.02,82.02,-1,2023
2023-04-07 11:00:00,79.09,79.09,-1,2023
2023-04-07 11:15:00,89.02,89.02,-1,2023
2023-04-07 11:30:00,104.0,104.0,-1,2023
2023-04-07 11:45:00,127.19,127.19,1,2023
2023-04-07 12:00:00,569.9,569.9,1,2023
2023-04-07 12:15:00,174.47,174.47,1,2023
2023-04-07 12:30:00,133.59,133.59,1,2023
2023-04-07 12:45:00,181.97,181.97,1,2023
2023-04-07 13:00:00,118.35,118.35,1,2023
2023-04-07 13:15:00,121.68,121.68,1,2023
2023-04-07 13:30:00,121.35,121.35,1,2023
2023-04-07 13:45:00,102.02,102.02,1,2023
2023-04-07 14:00:00,98.94,98.94,0,2023
2023-04-07 14:15:00,98.94,98.94,0,2023
2023-04-07 14:30:00,101.59,101.59,0,2023
2023-04-07 14:45:00,101.56,101.56,0,2023
2023-04-07 15:00:00,101.37,101.37,0,2023
2023-04-07 15:15:00,121.68,121.68,1,2023
2023-04-07 15:30:00,121.68,121.68,1,2023
2023-04-07 15:45:00,112.02,112.02,1,2023
2023-04-07 16:00:00,125.85,125.85,1,2023
2023-04-07 16:15:00,121.68,121.68,1,2023
2023-04-07 16:30:00,133.96,133.96,1,2023
2023-04-07 16:45:00,136.52,136.52,1,2023
2023-04-07 17:00:00,102.02,102.02,1,2023
2023-04-07 17:15:00,102.02,102.02,1,2023
2023-04-07 17:30:00,102.02,102.02,1,2023
2023-04-07 17:45:00,128.99,128.99,0,2023
2023-04-07 18:00:00,104.57,104.57,0,2023
2023-04-07 18:15:00,103.59,103.59,0,2023
2023-04-07 18:30:00,86.8,86.8,-1,2023
2023-04-07 18:45:00,89.68,89.68,-1,2023
2023-04-07 19:00:00,45.68,45.68,-1,2023
2023-04-07 19:15:00,79.68,79.68,-1,2023
2023-04-07 19:30:00,157.63,157.63,-1,2023
2023-04-07 19:45:00,92.02,92.02,-1,2023
2023-04-07 20:00:00,88.66,88.66,-1,2023
2023-04-07 20:15:00,130.42,130.42,2,2023
2023-04-07 20:30:00,116.16,116.16,1,2023
2023-04-07 20:45:00,112.02,112.02,1,2023
2023-04-07 21:00:00,227.64,227.64,1,2023
2023-04-07 21:15:00,131.81,131.81,1,2023
2023-04-07 21:30:00,105.02,105.02,1,2023
2023-04-07 21:45:00,130.34,130.34,0,2023
2023-04-07 22:00:00,130.29,130.29,0,2023
2023-04-07 22:15:00,130.32,130.32,0,2023
2023-04-07 22:30:00,103.01,103.01,0,2023
2023-04-07 22:45:00,101.0,101.0,-1,2023
2023-04-07 23:00:00,99.22,99.22,-1,2023
2023-04-07 23:15:00,158.57,158.57,-1,2023
2023-04-07 23:30:00,112.02,103.57,2,2023
2023-04-07 23:45:00,179.3,179.3,1,2023
2023-04-08 00:00:00,171.42,171.42,1,2023
2023-04-08 00:15:00,231.2,231.2,1,2023
2023-04-08 00:30:00,132.53,132.53,1,2023
2023-04-08 00:45:00,167.07,167.07,1,2023
2023-04-08 01:00:00,123.43,123.43,0,2023
2023-04-08 01:15:00,128.27,128.27,0,2023
2023-04-08 01:30:00,123.43,123.43,0,2023
2023-04-08 01:45:00,100.57,100.57,1,2023
2023-04-08 02:00:00,132.65,132.65,1,2023
2023-04-08 02:15:00,116.69,116.69,1,2023
2023-04-08 02:30:00,127.57,127.57,1,2023
2023-04-08 02:45:00,132.65,132.65,1,2023
2023-04-08 03:00:00,136.8,136.8,1,2023
2023-04-08 03:15:00,137.45,137.45,1,2023
2023-04-08 03:30:00,137.39,137.39,1,2023
2023-04-08 03:45:00,137.67,137.67,1,2023
2023-04-08 04:00:00,152.57,152.57,1,2023
2023-04-08 04:15:00,130.78,130.78,1,2023
2023-04-08 04:30:00,118.03,118.03,1,2023
2023-04-08 04:45:00,108.22,108.22,1,2023
2023-04-08 05:00:00,132.81,132.81,1,2023
2023-04-08 05:15:00,137.24,137.24,1,2023
2023-04-08 05:30:00,120.7,120.7,1,2023
2023-04-08 05:45:00,122.99,122.99,1,2023
2023-04-08 06:00:00,127.52,127.52,1,2023
2023-04-08 06:15:00,112.03,112.03,1,2023
2023-04-08 06:30:00,146.61,146.61,-1,2023
2023-04-08 06:45:00,83.72,83.72,-1,2023
2023-04-08 07:00:00,91.53,91.53,-1,2023
2023-04-08 07:15:00,130.93,130.93,0,2023
2023-04-08 07:30:00,131.69,131.69,0,2023
2023-04-08 07:45:00,131.62,131.62,0,2023
2023-04-08 08:00:00,213.33,213.33,1,2023
2023-04-08 08:15:00,156.22,156.22,1,2023
2023-04-08 08:30:00,189.99,189.99,1,2023
2023-04-08 08:45:00,155.39,155.39,1,2023
2023-04-08 09:00:00,264.66,264.66,1,2023
2023-04-08 09:15:00,181.22,181.22,1,2023
2023-04-08 09:30:00,156.79,156.79,1,2023
2023-04-08 09:45:00,126.76,126.76,0,2023
2023-04-08 10:00:00,129.86,129.86,1,2023
2023-04-08 10:15:00,163.13,163.13,1,2023
2023-04-08 10:30:00,102.56,102.56,0,2023
2023-04-08 10:45:00,101.81,101.81,0,2023
2023-04-08 11:00:00,130.49,130.49,0,2023
2023-04-08 11:15:00,178.36,178.36,1,2023
2023-04-08 11:30:00,154.4,154.4,1,2023
2023-04-08 11:45:00,101.71,101.71,0,2023
2023-04-08 12:00:00,100.67,100.67,0,2023
2023-04-08 12:15:00,96.78,96.78,-1,2023
2023-04-08 12:30:00,88.25,88.25,-1,2023
2023-04-08 12:45:00,43.21,43.21,-1,2023
2023-04-08 13:00:00,153.22,46.8,2,2023
2023-04-08 13:15:00,121.7,121.7,1,2023
2023-04-08 13:30:00,102.02,102.02,1,2023
2023-04-08 13:45:00,102.02,102.02,1,2023
2023-04-08 14:00:00,159.96,159.96,1,2023
2023-04-08 14:15:00,157.5,157.5,1,2023
2023-04-08 14:30:00,212.47,212.47,1,2023
2023-04-08 14:45:00,159.96,159.96,1,2023
2023-04-08 15:00:00,121.7,121.7,1,2023
2023-04-08 15:15:00,159.0,159.0,1,2023
2023-04-08 15:30:00,163.9,163.9,1,2023
2023-04-08 15:45:00,155.82,155.82,1,2023
2023-04-08 16:00:00,112.03,80.5,2,2023
2023-04-08 16:15:00,106.2,93.66,2,2023
2023-04-08 16:30:00,116.69,116.69,1,2023
2023-04-08 16:45:00,154.9,154.9,1,2023
2023-04-08 17:00:00,48.84,48.84,-1,2023
2023-04-08 17:15:00,116.69,116.69,1,2023
2023-04-08 17:30:00,120.7,120.7,1,2023
2023-04-08 17:45:00,155.82,155.82,1,2023
2023-04-08 18:00:00,160.69,160.69,1,2023
2023-04-08 18:15:00,361.14,361.14,1,2023
2023-04-08 18:30:00,361.02,361.02,1,2023
2023-04-08 18:45:00,227.81,227.81,1,2023
2023-04-08 19:00:00,174.01,174.01,1,2023
2023-04-08 19:15:00,169.37,169.37,1,2023
2023-04-08 19:30:00,200.19,200.19,1,2023
2023-04-08 19:45:00,227.81,227.81,1,2023
2023-04-08 20:00:00,156.49,134.96,2,2023
2023-04-08 20:15:00,155.82,155.82,1,2023
2023-04-08 20:30:00,129.94,129.94,1,2023
2023-04-08 20:45:00,119.27,119.27,1,2023
2023-04-08 21:00:00,161.65,161.65,1,2023
2023-04-08 21:15:00,157.5,157.5,1,2023
2023-04-08 21:30:00,164.01,164.01,1,2023
2023-04-08 21:45:00,126.05,126.05,0,2023
2023-04-08 22:00:00,468.72,468.72,1,2023
2023-04-08 22:15:00,213.01,213.01,1,2023
2023-04-08 22:30:00,179.49,179.49,1,2023
2023-04-08 22:45:00,104.15,104.15,1,2023
2023-04-08 23:00:00,160.41,160.41,1,2023
2023-04-08 23:15:00,121.22,121.22,1,2023
2023-04-08 23:30:00,117.32,117.32,1,2023
2023-04-08 23:45:00,124.85,124.85,0,2023
2023-04-09 00:00:00,122.98,122.98,1,2023
2023-04-09 00:15:00,118.02,118.02,1,2023
2023-04-09 00:30:00,120.49,120.49,1,2023
2023-04-09 00:45:00,125.28,125.28,1,2023
2023-04-09 01:00:00,108.57,108.57,1,2023
2023-04-09 01:15:00,112.96,112.96,-1,2023
2023-04-09 01:30:00,89.03,89.03,-1,2023
2023-04-09 01:45:00,75.84,75.84,-1,2023
2023-04-09 02:00:00,67.03,67.03,-1,2023
2023-04-09 02:15:00,104.43,104.43,-1,2023
2023-04-09 02:30:00,104.24,104.24,-1,2023
2023-04-09 02:45:00,82.03,82.03,-1,2023
2023-04-09 03:00:00,82.03,82.03,-1,2023
2023-04-09 03:15:00,82.03,82.03,-1,2023
2023-04-09 03:30:00,76.03,76.03,-1,2023
2023-04-09 03:45:00,82.03,82.03,-1,2023
2023-04-09 04:00:00,107.69,107.69,-1,2023
2023-04-09 04:15:00,108.87,108.87,0,2023
2023-04-09 04:30:00,112.71,112.71,-1,2023
2023-04-09 04:45:00,91.6,91.6,-1,2023
2023-04-09 05:00:00,76.03,76.03,-1,2023
2023-04-09 05:15:00,59.5,59.5,-1,2023
2023-04-09 05:30:00,59.55,59.55,-1,2023
2023-04-09 05:45:00,76.03,76.03,-1,2023
2023-04-09 06:00:00,154.13,76.04,2,2023
2023-04-09 06:15:00,179.49,179.49,1,2023
2023-04-09 06:30:00,125.92,125.92,1,2023
2023-04-09 06:45:00,112.04,112.04,1,2023
2023-04-09 07:00:00,111.76,111.76,0,2023
2023-04-09 07:15:00,99.3,99.3,-1,2023
2023-04-09 07:30:00,76.04,76.04,-1,2023
2023-04-09 07:45:00,42.04,42.04,-1,2023
2023-04-09 08:00:00,117.61,62.57,2,2023
2023-04-09 08:15:00,112.04,112.04,1,2023
2023-04-09 08:30:00,109.26,109.26,0,2023
2023-04-09 08:45:00,114.93,114.93,1,2023
2023-04-09 09:00:00,179.49,179.49,1,2023
2023-04-09 09:15:00,126.77,126.77,1,2023
2023-04-09 09:30:00,112.04,112.04,1,2023
2023-04-09 09:45:00,108.69,108.69,0,2023
2023-04-09 10:00:00,67.04,67.04,-1,2023
2023-04-09 10:15:00,82.04,82.04,-1,2023
2023-04-09 10:30:00,49.03,49.03,-1,2023
2023-04-09 10:45:00,-39.75,-39.75,-1,2023
2023-04-09 11:00:00,71.51,71.51,-1,2023
2023-04-09 11:15:00,49.03,49.03,-1,2023
2023-04-09 11:30:00,-40.0,-40.0,-1,2023
2023-04-09 11:45:00,-40.0,-40.0,-1,2023
2023-04-09 12:00:00,-39.75,-39.75,-1,2023
2023-04-09 12:15:00,-40.0,-40.0,-1,2023
2023-04-09 12:30:00,-40.0,-40.0,-1,2023
2023-04-09 12:45:00,-54.0,-54.0,-1,2023
2023-04-09 13:00:00,-56.52,-56.52,-1,2023
2023-04-09 13:15:00,-329.99,-329.99,-1,2023
2023-04-09 13:30:00,-329.99,-329.99,-1,2023
2023-04-09 13:45:00,-329.99,-329.99,-1,2023
2023-04-09 14:00:00,-335.0,-335.0,-1,2023
2023-04-09 14:15:00,-335.0,-335.0,-1,2023
2023-04-09 14:30:00,-335.0,-335.0,-1,2023
2023-04-09 14:45:00,-195.0,-195.0,-1,2023
2023-04-09 15:00:00,-194.0,-194.0,-1,2023
2023-04-09 15:15:00,-194.0,-194.0,-1,2023
2023-04-09 15:30:00,-194.0,-194.0,-1,2023
2023-04-09 15:45:00,-194.0,-194.0,-1,2023
2023-04-09 16:00:00,-176.0,-176.0,-1,2023
2023-04-09 16:15:00,-176.0,-176.0,-1,2023
2023-04-09 16:30:00,-176.0,-176.0,-1,2023
2023-04-09 16:45:00,-176.0,-176.0,-1,2023
2023-04-09 17:00:00,-303.65,-303.65,-1,2023
2023-04-09 17:15:00,149.2,149.2,1,2023
2023-04-09 17:30:00,149.4,-163.65,2,2023
2023-04-09 17:45:00,114.93,-163.65,2,2023
2023-04-09 18:00:00,122.19,-134.8,2,2023
2023-04-09 18:15:00,207.79,207.79,-1,2023
2023-04-09 18:30:00,207.79,207.79,-1,2023
2023-04-09 18:45:00,156.42,156.42,0,2023
2023-04-09 19:00:00,-700.0,-700.0,-1,2023
2023-04-09 19:15:00,112.04,112.04,1,2023
2023-04-09 19:30:00,134.15,134.15,1,2023
2023-04-09 19:45:00,299.49,299.49,1,2023
2023-04-09 20:00:00,369.49,369.49,1,2023
2023-04-09 20:15:00,225.53,225.53,1,2023
2023-04-09 20:30:00,116.27,116.27,1,2023
2023-04-09 20:45:00,89.04,89.04,-1,2023
2023-04-09 21:00:00,194.27,89.04,2,2023
2023-04-09 21:15:00,108.66,108.66,0,2023
2023-04-09 21:30:00,108.66,108.66,0,2023
2023-04-09 21:45:00,62.01,62.01,-1,2023
2023-04-09 22:00:00,118.04,-20.81,2,2023
2023-04-09 22:15:00,117.61,27.89,2,2023
2023-04-09 22:30:00,49.19,49.19,-1,2023
2023-04-09 22:45:00,-20.81,-20.81,-1,2023
2023-04-09 23:00:00,82.04,82.04,-1,2023
2023-04-09 23:15:00,-28.96,-28.96,-1,2023
2023-04-09 23:30:00,-54.0,-54.0,-1,2023
2023-04-09 23:45:00,-29.75,-29.75,-1,2023
2023-04-10 00:00:00,63.88,63.88,-1,2023
2023-04-10 00:15:00,106.49,106.49,0,2023
2023-04-10 00:30:00,106.58,106.58,0,2023
2023-04-10 00:45:00,130.27,130.27,-1,2023
2023-04-10 01:00:00,221.65,108.95,2,2023
2023-04-10 01:15:00,108.94,108.94,2,2023
2023-04-10 01:30:00,35.36,35.36,-1,2023
2023-04-10 01:45:00,23.29,23.29,-1,2023
2023-04-10 02:00:00,130.75,130.75,-1,2023
2023-04-10 02:15:00,-4.64,-4.64,-1,2023
2023-04-10 02:30:00,-21.23,-21.23,-1,2023
2023-04-10 02:45:00,10.21,10.21,-1,2023
2023-04-10 03:00:00,42.66,42.66,-1,2023
2023-04-10 03:15:00,-22.71,-22.71,-1,2023
2023-04-10 03:30:00,-22.65,-22.65,-1,2023
2023-04-10 03:45:00,0.55,0.55,-1,2023
2023-04-10 04:00:00,42.65,42.65,-1,2023
2023-04-10 04:15:00,16.75,16.75,-1,2023
2023-04-10 04:30:00,-4.64,-4.64,-1,2023
2023-04-10 04:45:00,-12.35,-12.35,-1,2023
2023-04-10 05:00:00,98.36,98.36,0,2023
2023-04-10 05:15:00,102.65,102.65,0,2023
2023-04-10 05:30:00,102.5,102.5,0,2023
2023-04-10 05:45:00,102.29,102.29,0,2023
2023-04-10 06:00:00,63.88,63.88,-1,2023
2023-04-10 06:15:00,55.36,55.36,-1,2023
2023-04-10 06:30:00,36.24,36.24,-1,2023
2023-04-10 06:45:00,-12.22,-12.22,-1,2023
2023-04-10 07:00:00,-9.07,-9.07,-1,2023
2023-04-10 07:15:00,49.25,49.25,0,2023
2023-04-10 07:30:00,48.72,48.72,0,2023
2023-04-10 07:45:00,-14.11,-14.11,-1,2023
2023-04-10 08:00:00,-14.21,-14.21,-1,2023
2023-04-10 08:15:00,-14.32,-14.32,-1,2023
2023-04-10 08:30:00,-14.32,-14.32,-1,2023
2023-04-10 08:45:00,-19.32,-19.32,-1,2023
2023-04-10 09:00:00,55.36,55.36,-1,2023
2023-04-10 09:15:00,68.72,68.72,0,2023
2023-04-10 09:30:00,-29.52,-29.52,-1,2023
2023-04-10 09:45:00,-29.52,-29.52,-1,2023
